ogc_fid,objectid,vandfoering,beregningspunktlokalid,registreringfra,registreringtil,aar
,,,,,,
"1491","1695",0.0139294334980723,Novana_Model_MOELLEAA_DK1_-11928.0,2020/11/13 13:09:44+00,,"1990"
"1492","1696",0.0207165186484791,Novana_Model_MOELLEAA_DK1_-11474.666666666666,2020/11/13 13:09:44+00,,"1990"
"1493","1697",0.0290790845040385,Novana_Model_MOELLEAA_DK1_-11021.333333333334,2020/11/13 13:09:44+00,,"1990"
"1494","1698",0.0350645794035637,Novana_Model_MOELLEAA_DK1_-10568.0,2020/11/13 13:09:44+00,,"1990"
"1495","1699",0.040156714097686,Novana_Model_MOELLEAA_DK1_-10214.0,2020/11/13 13:09:44+00,,"1990"
"1496","1700",0.0447316119728023,Novana_Model_MOELLEAA_DK1_-9860.0,2020/11/13 13:09:44+00,,"1990"
"1497","1701",0.0470501784847615,Novana_Model_MOELLEAA_DK1_-9506.0,2020/11/13 13:09:44+00,,"1990"
"1498","1702",0.052009477583717,Novana_Model_MOELLEAA_DK1_-9218.5,2020/11/13 13:09:44+00,,"1990"
"1499","1703",0.0547754008425017,Novana_Model_MOELLEAA_DK1_-8931.0,2020/11/13 13:09:44+00,,"1990"
"1500","1704",0.081765049042767,Novana_Model_MOELLEAA_DK1_-8931.0_Downstream,2020/11/13 13:09:44+00,,"1990"
"1501","1705",0.0872550778601268,Novana_Model_MOELLEAA_DK1_-8536.25,2020/11/13 13:09:44+00,,"1990"
"1502","1706",0.0912941186089222,Novana_Model_MOELLEAA_DK1_-8141.5,2020/11/13 13:09:44+00,,"1990"
"1503","1707",0.0938710241897465,Novana_Model_MOELLEAA_DK1_-7746.75,2020/11/13 13:09:44+00,,"1990"
"1504","1708",0.0957123969413646,Novana_Model_MOELLEAA_DK1_-7352.0,2020/11/13 13:09:44+00,,"1990"
"1505","1709",0.0962988331301572,Novana_Model_MOELLEAA_DK1_-7168.0,2020/11/13 13:09:44+00,,"1990"
"1506","1710",0.096766669088847,Novana_Model_MOELLEAA_DK1_-7167.0,2020/11/13 13:09:44+00,,"1990"
"1507","1711",0.096766669088847,Novana_Model_MOELLEAA_DK1_-7087.0,2020/11/13 13:09:44+00,,"1990"
"1508","1712",0.0976965034252977,Novana_Model_MOELLEAA_DK1_-7007.0,2020/11/13 13:09:44+00,,"1990"
"1509","1713",0.0976965034252977,Novana_Model_MOELLEAA_DK1_-6912.0,2020/11/13 13:09:44+00,,"1990"
"1510","1714",0.0989107491831257,Novana_Model_MOELLEAA_DK1_-6817.0,2020/11/13 13:09:44+00,,"1990"
"1511","1715",0.0989107491831257,Novana_Model_MOELLEAA_DK1_-6692.0,2020/11/13 13:09:44+00,,"1990"
"1512","1716",0.104050519674608,Novana_Model_MOELLEAA_DK1_-6567.0,2020/11/13 13:09:44+00,,"1990"
"1513","1717",0.104050519674608,Novana_Model_MOELLEAA_DK1_-6437.0,2020/11/13 13:09:44+00,,"1990"
"1514","1718",0.104011776104365,Novana_Model_MOELLEAA_DK1_-6307.0,2020/11/13 13:09:44+00,,"1990"
"1515","1719",0.104011776104365,Novana_Model_MOELLEAA_DK1_-6167.0,2020/11/13 13:09:44+00,,"1990"
"1516","1720",0.106229693075157,Novana_Model_MOELLEAA_DK1_-6027.0,2020/11/13 13:09:44+00,,"1990"
"1517","1721",0.106229693075157,Novana_Model_MOELLEAA_DK1_-5874.5,2020/11/13 13:09:44+00,,"1990"
"1518","1722",0.109061121797725,Novana_Model_MOELLEAA_DK1_-5722.0,2020/11/13 13:09:44+00,,"1990"
"1519","1723",0.109061121797725,Novana_Model_MOELLEAA_DK1_-5567.0,2020/11/13 13:09:44+00,,"1990"
"1520","1724",0.111743758955639,Novana_Model_MOELLEAA_DK1_-5412.0,2020/11/13 13:09:44+00,,"1990"
"1521","1725",0.111743758955639,Novana_Model_MOELLEAA_DK1_-5302.0,2020/11/13 13:09:44+00,,"1990"
"1522","1726",0.114823698609659,Novana_Model_MOELLEAA_DK1_-5192.0,2020/11/13 13:09:44+00,,"1990"
"1523","1727",0.114823698609659,Novana_Model_MOELLEAA_DK1_-5084.5,2020/11/13 13:09:44+00,,"1990"
"1524","1728",0.118373352544357,Novana_Model_MOELLEAA_DK1_-4977.0,2020/11/13 13:09:44+00,,"1990"
"1525","1729",0.118373352544357,Novana_Model_MOELLEAA_DK1_-4889.5,2020/11/13 13:09:44+00,,"1990"
"1526","1730",0.120648771646905,Novana_Model_MOELLEAA_DK1_-4802.0,2020/11/13 13:09:44+00,,"1990"
"1527","1731",0.120648771646905,Novana_Model_MOELLEAA_DK1_-4764.5,2020/11/13 13:09:44+00,,"1990"
"1528","1732",0.123725492599076,Novana_Model_MOELLEAA_DK1_-4727.0,2020/11/13 13:09:44+00,,"1990"
"1529","1733",0.123725492599076,Novana_Model_MOELLEAA_DK1_-4542.0,2020/11/13 13:09:44+00,,"1990"
"1530","1734",0.12602533766464,Novana_Model_MOELLEAA_DK1_-4427.0,2020/11/13 13:09:44+00,,"1990"
"1531","1735",0.12602533766464,Novana_Model_MOELLEAA_DK1_-4358.0,2020/11/13 13:09:44+00,,"1990"
"1532","1736",0.127827918784667,Novana_Model_MOELLEAA_DK1_-4357.0,2020/11/13 13:09:44+00,,"1990"
"1533","1737",0.127827918784667,Novana_Model_MOELLEAA_DK1_-4247.0,2020/11/13 13:09:44+00,,"1990"
"1534","1738",0.131322077978147,Novana_Model_MOELLEAA_DK1_-4137.0,2020/11/13 13:09:44+00,,"1990"
"1535","1739",0.131322077978147,Novana_Model_MOELLEAA_DK1_-3974.5,2020/11/13 13:09:44+00,,"1990"
"1536","1740",0.135525585506877,Novana_Model_MOELLEAA_DK1_-3812.0,2020/11/13 13:09:44+00,,"1990"
"1537","1741",0.135525585506877,Novana_Model_MOELLEAA_DK1_-3657.0,2020/11/13 13:09:44+00,,"1990"
"1538","1742",0.13825660883768,Novana_Model_MOELLEAA_DK1_-3502.0,2020/11/13 13:09:44+00,,"1990"
"1539","1743",0.16585237812506,Novana_Model_MOELLEAA_DK1_-3332.0,2020/11/13 13:09:44+00,,"1990"
"1540","1744",0.167831265130272,Novana_Model_MOELLEAA_DK1_-3162.0,2020/11/13 13:09:44+00,,"1990"
"1541","1745",0.167831265130272,Novana_Model_MOELLEAA_DK1_-2966.0,2020/11/13 13:09:44+00,,"1990"
"1542","1746",0.168413895317545,Novana_Model_MOELLEAA_DK1_-2858.262898097279,2020/11/13 13:09:44+00,,"1990"
"1543","1747",0.324990703083881,Novana_Model_MOELLEAA_DK1_-2858.262898097279_Downstream,2020/11/13 13:09:44+00,,"1990"
"1544","1748",0.324990703083881,Novana_Model_MOELLEAA_DK1_-2771.0,2020/11/13 13:09:44+00,,"1990"
"1545","1749",0.324990703083881,Novana_Model_MOELLEAA_DK1_-2770.0,2020/11/13 13:09:44+00,,"1990"
"1546","1750",0.324673472263225,Novana_Model_MOELLEAA_DK1_-2767.0,2020/11/13 13:09:44+00,,"1990"
"1547","1751",0.324673472263225,Novana_Model_MOELLEAA_DK1_-2592.0,2020/11/13 13:09:44+00,,"1990"
"1548","1752",0.323600015085037,Novana_Model_MOELLEAA_DK1_-2417.0,2020/11/13 13:09:44+00,,"1990"
"1549","1753",0.323600015085037,Novana_Model_MOELLEAA_DK1_-2232.0,2020/11/13 13:09:44+00,,"1990"
"1550","1754",0.323868719182194,Novana_Model_MOELLEAA_DK1_-2047.0,2020/11/13 13:09:44+00,,"1990"
"1551","1755",0.323868719182194,Novana_Model_MOELLEAA_DK1_-1872.0,2020/11/13 13:09:44+00,,"1990"
"1552","1756",0.325889706152351,Novana_Model_MOELLEAA_DK1_-1697.0,2020/11/13 13:09:44+00,,"1990"
"1553","1757",0.325889706152351,Novana_Model_MOELLEAA_DK1_-1454.5,2020/11/13 13:09:44+00,,"1990"
"1554","1758",0.332342062992592,Novana_Model_MOELLEAA_DK1_-1212.0,2020/11/13 13:09:44+00,,"1990"
"1555","1759",0.332342062992592,Novana_Model_MOELLEAA_DK1_-977.0,2020/11/13 13:09:44+00,,"1990"
"1556","1760",0.333264969156621,Novana_Model_MOELLEAA_DK1_-742.0,2020/11/13 13:09:44+00,,"1990"
"1557","1761",0.333264969156621,Novana_Model_MOELLEAA_DK1_-554.5,2020/11/13 13:09:44+00,,"1990"
"1558","1762",0.333264969156621,Novana_Model_MOELLEAA_DK1_-367.6995755784792,2020/11/13 13:09:44+00,,"1990"
"1559","1763",0.333053813088838,Novana_Model_MOELLEAA_DK1_-367.0,2020/11/13 13:09:44+00,,"1990"
"1560","1764",0.33987939745596,Novana_Model_MOELLEAA_DK1_-367.0_Downstream,2020/11/13 13:09:44+00,,"1990"
"1561","1765",0.342016773783181,Novana_Model_MOELLEAA_DK1_-100.0,2020/11/13 13:09:44+00,,"1990"
"1562","1766",0.344932596865174,Novana_Model_MOELLEAA_DK1_-7.0,2020/11/13 13:09:44+00,,"1990"
"1563","1767",0.347285176344114,Novana_Model_MOELLEAA_DK1_248.0,2020/11/13 13:09:44+00,,"1990"
"1564","1768",0.348596577601482,Novana_Model_MOELLEAA_DK1_503.0,2020/11/13 13:09:44+00,,"1990"
"1565","1769",0.349897193520853,Novana_Model_MOELLEAA_DK1_839.0,2020/11/13 13:09:44+00,,"1990"
"1566","1770",0.351992494572107,Novana_Model_MOELLEAA_DK1_1175.0,2020/11/13 13:09:44+00,,"1990"
"1567","1771",0.354001711655969,Novana_Model_MOELLEAA_DK1_1511.0,2020/11/13 13:09:44+00,,"1990"
"1568","1772",0.357528887872827,Novana_Model_MOELLEAA_DK1_1852.5,2020/11/13 13:09:44+00,,"1990"
"1569","1773",0.360249739732236,Novana_Model_MOELLEAA_DK1_2194.0,2020/11/13 13:09:44+00,,"1990"
"1570","1774",0.389845735579729,Novana_Model_MOELLEAA_DK1_2194.0_Downstream,2020/11/13 13:09:44+00,,"1990"
"1571","1775",0.391930704808807,Novana_Model_MOELLEAA_DK1_2270.0,2020/11/13 13:09:44+00,,"1990"
"1572","1776",0.391930704808807,Novana_Model_MOELLEAA_DK1_2392.0,2020/11/13 13:09:44+00,,"1990"
"1573","1777",0.395105307028718,Novana_Model_MOELLEAA_DK1_2393.0,2020/11/13 13:09:44+00,,"1990"
"1574","1778",0.395105307028718,Novana_Model_MOELLEAA_DK1_2483.0,2020/11/13 13:09:44+00,,"1990"
"1575","1779",0.398504349854711,Novana_Model_MOELLEAA_DK1_2573.0,2020/11/13 13:09:44+00,,"1990"
"1576","1780",0.398504349854711,Novana_Model_MOELLEAA_DK1_2638.0,2020/11/13 13:09:44+00,,"1990"
"1577","1781",0.402006033940675,Novana_Model_MOELLEAA_DK1_2703.0,2020/11/13 13:09:44+00,,"1990"
"1578","1782",0.402006033940675,Novana_Model_MOELLEAA_DK1_2790.5,2020/11/13 13:09:44+00,,"1990"
"1579","1783",0.409353279955175,Novana_Model_MOELLEAA_DK1_2878.0,2020/11/13 13:09:44+00,,"1990"
"1580","1784",0.409353279955175,Novana_Model_MOELLEAA_DK1_3138.0,2020/11/13 13:09:44+00,,"1990"
"1581","1785",0.41449706932045,Novana_Model_MOELLEAA_DK1_3398.0,2020/11/13 13:09:44+00,,"1990"
"1582","1786",0.41449706932045,Novana_Model_MOELLEAA_DK1_3525.5,2020/11/13 13:09:44+00,,"1990"
"1583","1787",0.416557813303111,Novana_Model_MOELLEAA_DK1_3653.0,2020/11/13 13:09:44+00,,"1990"
"1584","1788",0.416557813303111,Novana_Model_MOELLEAA_DK1_3670.0,2020/11/13 13:09:44+00,,"1990"
"1585","1789",0.418920786454253,Novana_Model_MOELLEAA_DK1_3687.0,2020/11/13 13:09:44+00,,"1990"
"1586","1790",0.418920786454253,Novana_Model_MOELLEAA_DK1_3819.0,2020/11/13 13:09:44+00,,"1990"
"1587","1791",0.422060844087846,Novana_Model_MOELLEAA_DK1_3951.0,2020/11/13 13:09:44+00,,"1990"
"1588","1792",0.424686678856203,Novana_Model_MOELLEAA_DK1_4083.0,2020/11/13 13:09:44+00,,"1990"
"1589","1793",0.435961565640691,Novana_Model_MOELLEAA_DK1_4216.0,2020/11/13 13:09:44+00,,"1990"
"1590","1794",0.447474086080512,Novana_Model_MOELLEAA_DK1_4657.0,2020/11/13 13:09:44+00,,"1990"
"1591","1795",0.45024225828174,Novana_Model_MOELLEAA_DK1_5098.0,2020/11/13 13:09:44+00,,"1990"
"1592","1796",0.45131403988559,Novana_Model_MOELLEAA_DK1_5238.0,2020/11/13 13:09:44+00,,"1990"
"1593","1797",0.452703297995541,Novana_Model_MOELLEAA_DK1_5316.0,2020/11/13 13:09:44+00,,"1990"
"1594","1798",0.455861890458897,Novana_Model_MOELLEAA_DK1_5450.0,2020/11/13 13:09:44+00,,"1990"
"1595","1799",0.460447785972732,Novana_Model_MOELLEAA_DK1_5798.0,2020/11/13 13:09:44+00,,"1990"
"1596","1800",0.464578583652843,Novana_Model_MOELLEAA_DK1_6146.0,2020/11/13 13:09:44+00,,"1990"
"1597","1801",0.467615077899743,Novana_Model_MOELLEAA_DK1_6418.0,2020/11/13 13:09:44+00,,"1990"
"1598","1802",0.469659898889391,Novana_Model_MOELLEAA_DK1_6580.0,2020/11/13 13:09:44+00,,"1990"
"1599","1803",0.472707543716039,Novana_Model_MOELLEAA_DK1_6679.0,2020/11/13 13:09:44+00,,"1990"
"1600","1804",0.476245686942584,Novana_Model_MOELLEAA_DK1_6969.0,2020/11/13 13:09:44+00,,"1990"
"1601","1805",0.480133123573375,Novana_Model_MOELLEAA_DK1_7124.0,2020/11/13 13:09:44+00,,"1990"
"1602","1806",0.483381263687186,Novana_Model_MOELLEAA_DK1_7442.0,2020/11/13 13:09:44+00,,"1990"
"1603","1807",0.485453185888186,Novana_Model_MOELLEAA_DK1_7545.0,2020/11/13 13:09:44+00,,"1990"
"1604","1808",0.488271215558052,Novana_Model_MOELLEAA_DK1_7828.0,2020/11/13 13:09:44+00,,"1990"
"1605","1809",0.492259839258782,Novana_Model_MOELLEAA_DK1_8070.0,2020/11/13 13:09:44+00,,"1990"
"1606","1810",0.495038287259944,Novana_Model_MOELLEAA_DK1_8227.0,2020/11/13 13:09:44+00,,"1990"
"1607","1811",0.497285207065001,Novana_Model_MOELLEAA_DK1_8300.0,2020/11/13 13:09:44+00,,"1990"
"1608","1812",0.502209773333105,Novana_Model_MOELLEAA_DK1_8413.0,2020/11/13 13:09:44+00,,"1990"
"1609","1813",0.507740111138723,Novana_Model_MOELLEAA_DK1_8738.0,2020/11/13 13:09:44+00,,"1990"
"1610","1814",0.512079534077481,Novana_Model_MOELLEAA_DK1_9063.0,2020/11/13 13:09:44+00,,"1990"
"1611","1815",0.51563144109837,Novana_Model_MOELLEAA_DK1_9374.0,2020/11/13 13:09:44+00,,"1990"
"1612","1816",0.519618817449433,Novana_Model_MOELLEAA_DK1_9685.0,2020/11/13 13:09:44+00,,"1990"
"1613","1817",0.524316183242896,Novana_Model_MOELLEAA_DK1_10023.0,2020/11/13 13:09:44+00,,"1990"
"1614","1818",0.533351966942826,Novana_Model_MOELLEAA_DK1_10361.0,2020/11/13 13:09:44+00,,"1990"
"1615","1819",0.539098322697698,Novana_Model_MOELLEAA_DK1_10836.0,2020/11/13 13:09:44+00,,"1990"
"1616","1820",0.540557828790521,Novana_Model_MOELLEAA_DK1_10912.0,2020/11/13 13:09:44+00,,"1990"
"1617","1821",0.542767701818518,Novana_Model_MOELLEAA_DK1_11013.0,2020/11/13 13:09:44+00,,"1990"
"1618","1822",0.544254175624619,Novana_Model_MOELLEAA_DK1_11180.0,2020/11/13 13:09:44+00,,"1990"
"1619","1823",0.545142497183525,Novana_Model_MOELLEAA_DK1_11337.0,2020/11/13 13:09:44+00,,"1990"
"1620","1824",0.546750584550916,Novana_Model_MOELLEAA_DK1_11375.0,2020/11/13 13:09:44+00,,"1990"
"1621","1825",0.548989272811641,Novana_Model_MOELLEAA_DK1_11690.0,2020/11/13 13:09:44+00,,"1990"
"1622","1826",0.551868715861889,Novana_Model_MOELLEAA_DK1_11801.0,2020/11/13 13:09:44+00,,"1990"
"1623","1827",0.555986453960203,Novana_Model_MOELLEAA_DK1_12219.0,2020/11/13 13:09:44+00,,"1990"
"1624","1828",0.558941979502162,Novana_Model_MOELLEAA_DK1_12637.0,2020/11/13 13:09:44+00,,"1990"
"1625","1829",0.560643734813553,Novana_Model_MOELLEAA_DK1_12929.0,2020/11/13 13:09:44+00,,"1990"
"1626","1830",0.561218521162255,Novana_Model_MOELLEAA_DK1_13221.0,2020/11/13 13:09:44+00,,"1990"
"1627","1831",0.56164616256544,Novana_Model_MOELLEAA_DK1_13304.0,2020/11/13 13:09:44+00,,"1990"
"1628","1832",0.561946584223068,Novana_Model_MOELLEAA_DK1_13500.0,2020/11/13 13:09:44+00,,"1990"
"4354","4566",0.00513729323594742,Novana_Model_KIGHANERENDEN_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"4355","4567",0.0129615953389861,Novana_Model_KIGHANERENDEN_DK1_424.0,2020/11/13 13:09:44+00,,"1990"
"4356","4568",0.0180672030258056,Novana_Model_KIGHANERENDEN_DK1_848.0,2020/11/13 13:09:44+00,,"1990"
"4357","4569",0.0242941707500244,Novana_Model_KIGHANERENDEN_DK1_1272.0,2020/11/13 13:09:44+00,,"1990"
"4358","4570",0.0291086438277813,Novana_Model_KIGHANERENDEN_DK1_1666.5,2020/11/13 13:09:44+00,,"1990"
"4359","4571",0.032281746929639,Novana_Model_KIGHANERENDEN_DK1_2061.0,2020/11/13 13:09:44+00,,"1990"
"4360","4572",0.0406770968375957,Novana_Model_KIGHANERENDEN_DK1_2492.0,2020/11/13 13:09:44+00,,"1990"
"4361","4573",0.0429666158475288,Novana_Model_KIGHANERENDEN_DK1_2923.0,2020/11/13 13:09:44+00,,"1990"
"4362","4574",0.0448983665249527,Novana_Model_KIGHANERENDEN_DK1_3100.0,2020/11/13 13:09:44+00,,"1990"
"4363","4575",0.0471523669076293,Novana_Model_KIGHANERENDEN_DK1_3436.0,2020/11/13 13:09:44+00,,"1990"
"4364","4576",0.0486108298528276,Novana_Model_KIGHANERENDEN_DK1_3772.0,2020/11/13 13:09:44+00,,"1990"
"4365","4577",0.0501862399994511,Novana_Model_KIGHANERENDEN_DK1_4108.0,2020/11/13 13:09:44+00,,"1990"
"4366","4578",0.0518191165558688,Novana_Model_KIGHANERENDEN_DK1_4394.0,2020/11/13 13:09:44+00,,"1990"
"4367","4579",0.0524562773128895,Novana_Model_KIGHANERENDEN_DK1_4680.0,2020/11/13 13:09:44+00,,"1990"
"4368","4580",0.0541592206499756,Novana_Model_KIGHANERENDEN_DK1_5050.0,2020/11/13 13:09:44+00,,"1990"
"4369","4581",0.0563198545666998,Novana_Model_KIGHANERENDEN_DK1_5413.0,2020/11/13 13:09:44+00,,"1990"
"4370","4582",0.0563525913614933,Novana_Model_KIGHANERENDEN_DK1_5776.0,2020/11/13 13:09:44+00,,"1990"
"4415","4627",0.0125219640820383,DK2013_Vejlesoe_Kanal_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"4416","4628",0.0153191066855782,DK2013_Vejlesoe_Kanal_DK1_467.833,2020/11/13 13:09:44+00,,"1990"
"4417","4629",0.0164461459261238,DK2013_Vejlesoe_Kanal_DK1_935.667,2020/11/13 13:09:44+00,,"1990"
"4418","4630",0.0173731254161757,DK2013_Vejlesoe_Kanal_DK1_1403.5,2020/11/13 13:09:44+00,,"1990"
"4419","4631",0.0181228040009482,DK2013_Vejlesoe_Kanal_DK1_1871.333,2020/11/13 13:09:44+00,,"1990"
"4420","4632",0.0250110211195297,DK2013_Vejlesoe_Kanal_DK1_2339.167,2020/11/13 13:09:44+00,,"1990"
"4421","4633",0.0297570474700977,DK2013_Vejlesoe_Kanal_DK1_2807.0,2020/11/13 13:09:44+00,,"1990"
"4422","4634",0.0331183815630127,DK2013_Vejlesoe_Kanal_DK1_3274.833,2020/11/13 13:09:44+00,,"1990"
"4423","4635",0.0369956723146447,DK2013_Vejlesoe_Kanal_DK1_3742.667,2020/11/13 13:09:44+00,,"1990"
"4424","4636",0.0417827906367713,DK2013_Vejlesoe_Kanal_DK1_4210.5,2020/11/13 13:09:44+00,,"1990"
"4425","4637",0.0445801149211722,DK2013_Vejlesoe_Kanal_DK1_4678.333,2020/11/13 13:09:44+00,,"1990"
"4426","4638",0.0481669634350971,DK2013_Vejlesoe_Kanal_DK1_5146.167,2020/11/13 13:09:44+00,,"1990"
"4427","4639",0.0487636196873572,DK2013_Vejlesoe_Kanal_DK1_5614.0,2020/11/13 13:09:44+00,,"1990"
"5309","5225",0.0024082776698067,Novana_Model_VASSINGROEDLOEBET_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"5310","5226",0.00603352809765006,Novana_Model_VASSINGROEDLOEBET_DK1_433.3333333333333,2020/11/13 13:09:44+00,,"1990"
"5311","5227",0.00896196682516434,Novana_Model_VASSINGROEDLOEBET_DK1_866.6666666666666,2020/11/13 13:09:44+00,,"1990"
"5312","5228",0.0119300912714831,Novana_Model_VASSINGROEDLOEBET_DK1_1300.0,2020/11/13 13:09:44+00,,"1990"
"5313","5229",0.014695508820834,Novana_Model_VASSINGROEDLOEBET_DK1_1733.3333333333333,2020/11/13 13:09:44+00,,"1990"
"5314","5230",0.0164338796118861,Novana_Model_VASSINGROEDLOEBET_DK1_2166.6666666666665,2020/11/13 13:09:44+00,,"1990"
"5315","5231",0.0168740742048887,Novana_Model_VASSINGROEDLOEBET_DK1_2600.0,2020/11/13 13:09:44+00,,"1990"
"5316","5232",0.018359346455601,Novana_Model_VASSINGROEDLOEBET_DK1_3040.0,2020/11/13 13:09:44+00,,"1990"
"5317","5233",0.022099900680709,Novana_Model_VASSINGROEDLOEBET_DK1_3480.0,2020/11/13 13:09:44+00,,"1990"
"5318","5234",0.0225950240336154,Novana_Model_VASSINGROEDLOEBET_DK1_3920.0,2020/11/13 13:09:44+00,,"1990"
"5319","5235",0.0230793825542069,Novana_Model_VASSINGROEDLOEBET_DK1_4360.0,2020/11/13 13:09:44+00,,"1990"
"5320","5236",0.023211480339045,Novana_Model_VASSINGROEDLOEBET_DK1_4800.0,2020/11/13 13:09:44+00,,"1990"
"5332","5248",0.0056476870441669,Novana_Model_MAGLEMOSERENDEN_DK1_974.0,2020/11/13 13:09:44+00,,"1990"
"5333","5249",0.016743061505896,Novana_Model_MAGLEMOSERENDEN_DK1_1333.5,2020/11/13 13:09:44+00,,"1990"
"5334","5250",0.0234626044072721,Novana_Model_MAGLEMOSERENDEN_DK1_1693.0,2020/11/13 13:09:44+00,,"1990"
"5335","5251",0.0300245098284867,Novana_Model_MAGLEMOSERENDEN_DK1_2058.0,2020/11/13 13:09:44+00,,"1990"
"5336","5252",0.0387967833764341,Novana_Model_MAGLEMOSERENDEN_DK1_2423.0,2020/11/13 13:09:44+00,,"1990"
"5337","5253",0.0461100592801016,Novana_Model_MAGLEMOSERENDEN_DK1_2905.5,2020/11/13 13:09:44+00,,"1990"
"5338","5254",0.0503871064607615,Novana_Model_MAGLEMOSERENDEN_DK1_3388.0,2020/11/13 13:09:44+00,,"1990"
"5339","5255",0.0527327885187856,Novana_Model_MAGLEMOSERENDEN_DK1_3769.0,2020/11/13 13:09:44+00,,"1990"
"5340","5256",0.0548471482521663,Novana_Model_MAGLEMOSERENDEN_DK1_4150.0,2020/11/13 13:09:44+00,,"1990"
"5341","5257",0.0559474700219827,Novana_Model_MAGLEMOSERENDEN_DK1_4586.0,2020/11/13 13:09:44+00,,"1990"
"5342","5258",0.112792343003293,Novana_Model_MAGLEMOSERENDEN_DK1_4586.0_Downstream,2020/11/13 13:09:44+00,,"1990"
"5343","5259",0.113284459087538,Novana_Model_MAGLEMOSERENDEN_DK1_4781.0,2020/11/13 13:09:44+00,,"1990"
"6769","6669",0.0179450532995573,Novana_Model_DUMPEDALSRENDEN_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"6770","6670",0.0292023886122728,Novana_Model_DUMPEDALSRENDEN_DK1_398.5,2020/11/13 13:09:44+00,,"1990"
"6771","6671",0.0381855161528881,Novana_Model_DUMPEDALSRENDEN_DK1_797.0,2020/11/13 13:09:44+00,,"1990"
"6772","6672",0.0598133969184471,Novana_Model_DUMPEDALSRENDEN_DK1_1166.25,2020/11/13 13:09:44+00,,"1990"
"6773","6673",0.0690682456764865,Novana_Model_DUMPEDALSRENDEN_DK1_1535.5,2020/11/13 13:09:44+00,,"1990"
"6774","6674",0.0723749750944441,Novana_Model_DUMPEDALSRENDEN_DK1_1732.509464498751,2020/11/13 13:09:44+00,,"1990"
"6775","6675",0.124993791114794,Novana_Model_DUMPEDALSRENDEN_DK1_1732.509464498751_Downstream,2020/11/13 13:09:44+00,,"1990"
"6776","6676",0.131899535707007,Novana_Model_DUMPEDALSRENDEN_DK1_2003.2547322493756,2020/11/13 13:09:44+00,,"1990"
"6777","6677",0.144065470136192,Novana_Model_DUMPEDALSRENDEN_DK1_2274.0,2020/11/13 13:09:44+00,,"1990"
"6778","6678",0.153082149547257,Novana_Model_DUMPEDALSRENDEN_DK1_2617.5,2020/11/13 13:09:44+00,,"1990"
"6779","6679",0.156027385816999,Novana_Model_DUMPEDALSRENDEN_DK1_2961.0,2020/11/13 13:09:44+00,,"1990"
"6780","6680",0.156401622030017,Novana_Model_DUMPEDALSRENDEN_DK1_3011.0,2020/11/13 13:09:44+00,,"1990"
"7119","7521",0.000840207735357219,DK2013_Afloeb_fra_skovroedsoe_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"7120","7522",0.00291570271907553,DK2013_Afloeb_fra_skovroedsoe_DK1_494.0,2020/11/13 13:09:44+00,,"1990"
"7121","7523",0.00750367818400264,DK2013_Afloeb_fra_skovroedsoe_DK1_988.0,2020/11/13 13:09:44+00,,"1990"
"7122","7524",0.011824011810328,DK2013_Afloeb_fra_skovroedsoe_DK1_1482.0,2020/11/13 13:09:44+00,,"1990"
"7123","7525",0.0137179960483966,DK2013_Afloeb_fra_skovroedsoe_DK1_1976.0,2020/11/13 13:09:44+00,,"1990"
"7146","7548",0.00790854930711834,Novana_Model_BAGSVAERD_SOE_DK1_0.0,2020/11/13 13:09:44+00,,"1990"
"7147","7549",0.00790854930711834,Novana_Model_BAGSVAERD_SOE_DK1_20.0,2020/11/13 13:09:44+00,,"1990"
"7148","7550",0.00790854930711834,Novana_Model_BAGSVAERD_SOE_DK1_300.0,2020/11/13 13:09:44+00,,"1990"
"7149","7551",0.00983707523388048,Novana_Model_BAGSVAERD_SOE_DK1_600.0,2020/11/13 13:09:44+00,,"1990"
"7150","7552",0.00983707523388048,Novana_Model_BAGSVAERD_SOE_DK1_837.5,2020/11/13 13:09:44+00,,"1990"
"7151","7553",0.0102477053266452,Novana_Model_BAGSVAERD_SOE_DK1_846.0,2020/11/13 13:09:44+00,,"1990"
"7152","7554",0.026808067117116,Novana_Model_BAGSVAERD_SOE_DK1_846.0_Downstream,2020/11/13 13:09:44+00,,"1990"
"7153","7555",0.0274301797311039,Novana_Model_BAGSVAERD_SOE_DK1_1075.0,2020/11/13 13:09:44+00,,"1990"
"7154","7556",0.0274301797311039,Novana_Model_BAGSVAERD_SOE_DK1_1265.0,2020/11/13 13:09:44+00,,"1990"
"7155","7557",0.0280788522634706,Novana_Model_BAGSVAERD_SOE_DK1_1455.0,2020/11/13 13:09:44+00,,"1990"
"7156","7558",0.0280788522634706,Novana_Model_BAGSVAERD_SOE_DK1_1582.5,2020/11/13 13:09:44+00,,"1990"
"7157","7559",0.0285691874982049,Novana_Model_BAGSVAERD_SOE_DK1_1710.0,2020/11/13 13:09:44+00,,"1990"
"7158","7560",0.0285691874982049,Novana_Model_BAGSVAERD_SOE_DK1_1822.5,2020/11/13 13:09:44+00,,"1990"
